epoch,lr,time,loss
152,0.001,23:17:49,1.482502139531649
153,0.001,23:17:50,1.4751584071379442
154,0.001,23:17:51,1.4635619750389686
155,0.001,23:17:52,1.4552127764775202
156,0.001,23:17:54,1.4537367453941932
157,0.001,23:17:55,1.4518950444001417
158,0.001,23:17:56,1.4480061531066895
159,0.001,23:17:57,1.437253080881559
160,0.001,23:17:59,1.4306522516103892
161,0.001,23:18:00,1.4569964775672326
162,0.001,23:18:01,1.4555604732953584
163,0.001,23:18:02,1.4374767450185924
164,0.001,23:18:03,1.431391560114347
165,0.001,23:18:05,1.4108613821176381
166,0.001,23:18:06,1.5113115035570586
167,0.001,23:18:07,1.4713818293351393
168,0.001,23:18:08,1.4254318475723267
169,0.001,23:18:09,1.3974684751950777
170,0.001,23:18:11,1.398634699674753
171,0.001,23:18:12,1.3884340616372914
172,0.001,23:18:13,1.3825118908515344
173,0.001,23:18:14,1.4080304824388945
174,0.001,23:18:15,1.3981251166417048
175,0.001,23:18:16,1.4600182313185472
176,0.001,23:18:18,1.4139387149077196
177,0.001,23:18:19,1.3659958747717051
178,0.001,23:18:20,1.3617919500057514
179,0.001,23:18:21,1.3616890265391424
180,0.001,23:18:23,1.3651891946792603
181,0.001,23:18:24,1.3579526314368615
182,0.001,23:18:25,1.3445747999044566
183,0.001,23:18:26,1.338642147871164
184,0.001,23:18:27,1.3350620636573205
185,0.001,23:18:29,1.3272669590436494
186,0.001,23:18:30,1.3140964966553907
187,0.001,23:18:31,1.3199470868477454
188,0.001,23:18:32,1.3179458196346576
189,0.001,23:18:33,1.3115780903742864
190,0.001,23:18:34,1.3109430624888494
191,0.001,23:18:36,1.2991628096653864
192,0.001,23:18:37,1.2972733424260066
193,0.001,23:18:38,1.2844700996692364
194,0.001,23:18:39,1.295506394826449
195,0.001,23:18:40,1.2941658313457782
196,0.001,23:18:42,1.2876180868882399
197,0.001,23:18:43,1.2681460563953106
198,0.001,23:18:44,1.2658851880293627
199,0.001,23:18:45,1.2606259951224694
200,0.001,23:18:46,1.2631629980527437
201,0.001,23:18:48,1.2952815202566295
202,0.001,23:18:49,1.264757981667152
203,0.001,23:18:50,1.2592885127434363
204,0.001,23:18:51,1.2560804348725538
205,0.001,23:18:52,1.2695256196535551
206,0.001,23:18:53,1.2717683131878192
207,0.001,23:18:55,1.3179460672231822
208,0.001,23:18:56,1.291822103353647
209,0.001,23:18:57,1.2638232616277842
210,0.001,23:18:58,1.2420861721038818
211,0.001,23:18:59,1.226523784490732
212,0.001,23:19:01,1.2246843117934008
213,0.001,23:19:02,1.227521456204928
214,0.001,23:19:03,1.2133848483745868
215,0.001,23:19:04,1.214092758985666
216,0.001,23:19:05,1.22307943380796
217,0.001,23:19:07,1.239446731714102
218,0.001,23:19:08,1.2434735573255098
219,0.001,23:19:09,1.2133127542642446
220,0.001,23:19:10,1.2040517788666945
221,0.001,23:19:12,1.2051763901343713
222,0.001,23:19:13,1.2055264803079457
223,0.001,23:19:14,1.1972156854776235
224,0.001,23:19:15,1.1765602368574877
225,0.001,23:19:16,1.1745910186033983
226,0.001,23:19:18,1.1761471766691942
227,0.001,23:19:19,1.178583787037776
228,0.001,23:19:20,1.1794960773908174
229,0.001,23:19:21,1.2284193497437697
230,0.001,23:19:23,1.226501620732821
231,0.001,23:19:24,1.1995220000927265
232,0.001,23:19:25,1.1682898723162138
233,0.001,23:19:26,1.1521706856214082
234,0.001,23:19:27,1.179753853724553
235,0.001,23:19:29,1.234620763705327
236,0.001,23:19:30,1.1739113514239972
237,0.001,23:19:31,1.1518724056390615
238,0.001,23:19:32,1.1357918335841253
239,0.001,23:19:34,1.1371786961188683
240,0.001,23:19:35,1.1356359353432288
241,0.001,23:19:36,1.1304090114740224
242,0.001,23:19:37,1.1183037849572988
243,0.001,23:19:38,1.1241644529195933
244,0.001,23:19:40,1.1435375121923594
245,0.001,23:19:41,1.1299884961201594
246,0.001,23:19:42,1.127195486655602
247,0.001,23:19:43,1.1227173530138457
248,0.001,23:19:45,1.1112028910563543
249,0.001,23:19:46,1.1074435710906982
250,0.001,23:19:47,1.110439997452956
251,0.001,23:19:48,1.1043703647760243
252,0.001,23:19:49,1.1050605682226329
253,0.001,23:19:51,1.166950253339914
254,0.001,23:19:52,1.142441336925213
255,0.001,23:19:53,1.1105695962905884
256,0.001,23:19:54,1.0933949580559363
257,0.001,23:19:56,1.091260974223797
258,0.001,23:19:57,1.0852794005320623
259,0.001,23:19:58,1.0811781974939199
260,0.001,23:19:59,1.081273262317364
261,0.001,23:20:01,1.104610488964961
262,0.001,23:20:02,1.0831191448064952
263,0.001,23:20:03,1.078347086906433
264,0.001,23:20:04,1.1283635451243474
265,0.001,23:20:06,1.1318300320551946
266,0.001,23:20:07,1.0999555771167462
267,0.001,23:20:08,1.0944561866613536
268,0.001,23:20:09,1.0988405484419603
269,0.001,23:20:10,1.090821073605464
270,0.001,23:20:12,1.0705989599227905
271,0.001,23:20:13,1.0535008632219756
272,0.001,23:20:14,1.0518327951431274
273,0.001,23:20:15,1.0532407027024488
274,0.001,23:20:17,1.054511702977694
275,0.001,23:20:18,1.0761922322786772
276,0.001,23:20:19,1.074366046832158
277,0.001,23:20:20,1.0751824103868926
278,0.001,23:20:21,1.067987845494197
279,0.001,23:20:23,1.048334607711205
280,0.001,23:20:24,1.0405917351062481
281,0.001,23:20:25,1.0582316701228802
282,0.001,23:20:26,1.041071213208712
283,0.001,23:20:28,1.0304339757332435
284,0.001,23:20:29,1.0270397892365088
285,0.001,23:20:30,1.020873528260451
286,0.001,23:20:31,1.020079466012808
287,0.001,23:20:32,1.0152923143826997
288,0.001,23:20:34,1.0234538591825044
289,0.001,23:20:35,1.034022826414842
290,0.001,23:20:36,1.0480872025856605
291,0.001,23:20:37,1.0755199193954468
292,0.001,23:20:39,1.0317396017221303
293,0.001,23:20:40,1.0256202862812922
294,0.001,23:20:41,1.0173333883285522
295,0.001,23:20:42,1.116271165701059
296,0.001,23:20:43,1.108232278090257
297,0.001,23:20:45,1.051978615614084
298,0.001,23:20:46,1.0293222482387836
299,0.001,23:20:47,1.0190141567817101
300,0.0001,23:20:48,1.0084282847551198
301,0.0001,23:20:50,0.9903156390556922
302,0.0001,23:20:51,0.9789131513008704
303,0.0001,23:20:52,0.9850678764856778
304,0.0001,23:20:53,0.9785318741431603
305,0.0001,23:20:54,0.9776840760157659
306,0.0001,23:20:56,0.9752932282594534
307,0.0001,23:20:57,0.9772273347927973
308,0.0001,23:20:58,0.9739217299681443
309,0.0001,23:20:59,0.9764596086281997
310,0.0001,23:21:00,0.9730944679333613
311,0.0001,23:21:02,0.9710720410713782
312,0.0001,23:21:03,0.9746871957412133
313,0.0001,23:21:04,0.9739376902580261
314,0.0001,23:21:05,0.972098749417525
315,0.0001,23:21:06,0.9715542380626385
316,0.0001,23:21:08,0.9715065818566543
317,0.0001,23:21:09,0.9760559292939993
318,0.0001,23:21:10,0.9744312900763291
319,0.0001,23:21:11,0.9688046528742864
320,0.0001,23:21:12,0.9662806529265183
321,0.0001,23:21:14,0.9730291825074416
322,0.0001,23:21:15,0.971459122804495
323,0.0001,23:21:16,0.972089932515071
324,0.0001,23:21:17,0.9693294167518616
325,0.0001,23:21:18,0.9742190975409287
326,0.0001,23:21:20,0.968117525944343
327,0.0001,23:21:21,0.9669668628619268
328,0.0001,23:21:22,0.9658364470188434
329,0.0001,23:21:23,0.9706230255273672
330,0.0001,23:21:25,0.9642736453276414
331,0.0001,23:21:26,0.9668045456592853
332,0.0001,23:21:27,0.9656738272080054
333,0.0001,23:21:28,0.9679476527067331
334,0.0001,23:21:29,0.9630571282826937
335,0.0001,23:21:31,0.9671097443653986
336,0.0001,23:21:32,0.9678514370551476
337,0.0001,23:21:33,0.9667739409666795
338,0.0001,23:21:34,0.9692532741106473
339,0.0001,23:21:36,0.9647530775803786
340,0.0001,23:21:37,0.9660233946946951
341,0.0001,23:21:38,0.9612772327203017
342,0.0001,23:21:39,0.9636136568509616
343,0.0001,23:21:40,0.96453889975181
344,0.0001,23:21:42,0.9639073793704693
345,0.0001,23:21:43,0.966682337797605
346,0.0001,23:21:44,0.9645682710867661
347,0.0001,23:21:45,0.9635281196007361
348,0.0001,23:21:46,0.9620018876515902
349,0.0001,23:21:48,0.9646684756645789
350,1e-05,23:21:49,0.9618216661306528
351,1e-05,23:21:50,0.9633216628661523
352,1e-05,23:21:51,0.9559518557328445
353,1e-05,23:21:52,0.9597361729695246
354,1e-05,23:21:54,0.9586660174223093
355,1e-05,23:21:55,0.960361897945404
356,1e-05,23:21:56,0.95963565661357
357,1e-05,23:21:57,0.9599354175420908
358,1e-05,23:21:59,0.9591153905941889
359,1e-05,23:22:00,0.9582466712364783
360,1e-05,23:22:01,0.9661938502238347
361,1e-05,23:22:02,0.9574735577289875
362,1e-05,23:22:03,0.9587344114597027
363,1e-05,23:22:05,0.9585080100939825
364,1e-05,23:22:06,0.9598230536167438
365,1e-05,23:22:07,0.956109459583576
366,1e-05,23:22:08,0.9629388864223773
367,1e-05,23:22:09,0.9603128112279452
368,1e-05,23:22:11,0.9619629566486065
369,1e-05,23:22:12,0.9619458226057199
